Country,City,AccentCity,Region,Population,Latitude,Longitude
ge,sidzhanani,Sidzhanani,19,,42.4608333,44.7997222
ge,sighnaghi,Sighnaghi,17,,41.6188889,45.9216667
ge,signagi,Signagi,17,1923,41.6188889,45.9216667
ge,signakhi,Signakhi,17,,41.6188889,45.9216667
ge,signakh,Signakh,17,,41.6188889,45.9216667
ge,sijanaani,Sijanaani,19,,42.4608333,44.7997222
ge,sikhta,Sikhta,24,,42.4538889,43.8905556
ge,sik't'arva,Sik't'arva,52,,42.1880556,42.9388889
ge,silauri,Silauri,40,,41.9988889,42.0013889
ge,silibauri,Silibauri,04,,41.5816667,42.0288889
ge,simonet'i,Simonet'i,04,,41.5466667,41.6897222
ge,simonet'i,Simonet'i,52,,42.2347222,42.8558333
ge,simoniant'khevi,Simoniant'khevi,54,,42.0027778,44.9091667
ge,sinaguri,Sinaguri,45,,42.3986111,43.6286111
ge,sinatle,Sinatle,09,,42.4619444,43.1008333
ge,sindiet'i,Sindiet'i,04,,41.5166667,41.8
ge,sindiyeti,Sindiyeti,04,,41.5166667,41.8
ge,(( sinobiani )),(( Sinobiani )),43,,41.9125,45.9047222
ge,sintbadan,Sintbadan,24,,42.4963889,43.795
ge,sintbadon,Sintbadon,24,,42.4963889,43.795
ge,sionisgori,Sionisgori,54,,41.9641667,44.8944444
ge,sioni,Sioni,08,,41.9925,45.0294444
ge,sioni,Sioni,19,777,42.6072222,44.5852778
ge,sionmsheni,Sionmsheni,08,,41.9925,45.0294444
ge,(( sionmsheni )),(( Sionmsheni )),08,,42.0033333,45.0372222
ge,sionstroy,Sionstroy,08,,41.9925,45.0294444
ge,siontgori,Siontgori,54,,41.9641667,44.8944444
ge,siriachkoni,Siriachkoni,48,,42.1922222,41.9855556
ge,sirkhautikau,Sirkhautikau,24,,42.5494444,44.1183333
ge,sirkva,Sirkva,06,,41.5666667,43.5333333
ge,sisaurebi,Sisaurebi,19,,42.0183333,44.6688889
ge,siskala,Siskala,19,,41.4838889,44.6225
ge,siskhla,Siskhla,19,,41.4838889,44.6225
ge,sisvadzeyebi nizhniye,Sisvadzeyebi Nizhniye,45,,42.2455556,43.4902778
ge,sisvadzeyebi,Sisvadzeyebi,45,,42.2455556,43.4902778
ge,sisvadzeyevi,Sisvadzeyevi,45,,42.2455556,43.4902778
ge,skande,Skande,52,,42.2627778,43.0311111
ge,skhalta,Skhalta,04,,41.5822222,42.3227778
ge,skhaltba,Skhaltba,19,,41.865,44.6661111
ge,skhanari,Skhanari,39,,42.5480556,43.5641667
ge,skhartali,Skhartali,09,,42.45,43.1666667
ge,skhep'i,Skhep'i,04,,41.6333333,42.2
ge,skhiyeri,Skhiyeri,39,,42.5480556,43.5641667
id,ranggiang,Ranggiang,35,,-2.866667,108.016667
id,ranggi kidul,Ranggi Kidul,08,,-8.2119,113.9056
id,ranggi lor,Ranggi Lor,08,,-8.2074,113.8986
id,ranggi,Ranggi,18,,-8.5511,120.4451
id,ranggi,Ranggi,35,,-1.683333,105.566667
id,ranggitgit,Ranggitgit,26,,2.116667,98.816667
id,ranggoengan,Ranggoengan,11,,-2.583333,111.066667
id,ranggoe,Ranggoe,18,,-8.5,120.166667
id,ranggomales,Ranggomales,24,,-.27257,100.359643
id,ranggongenteng 1,Ranggongenteng 1,30,,-6.245556,107.219444
id,ranggongenteng 2,Ranggongenteng 2,30,,-6.205556,107.201667
id,ranggongenteng dua,Ranggongenteng Dua,30,,-6.205556,107.201667
id,ranggongenteng satu,Ranggongenteng Satu,30,,-6.245556,107.219444
id,ranggonggenteng,Ranggonggenteng,30,,-6.245556,107.219444
id,ranggon,Ranggon,08,,-7.3294,112.3402
id,ranggon,Ranggon,30,,-6.138889,107.2
id,ranggo,Ranggo,17,,-8.4529,118.7306
id,ranggungan,Ranggungan,11,,-2.583333,111.066667
id,ranggu,Ranggu,18,,-8.5,120.166667
id,rangier,Rangier,28,,-5.966667,132.85
id,ranging,Ranging,18,,-8.7367,120.3713
id,rangi,Rangi,07,,-6.9017,109.3115
id,rangi,Rangi,38,,-3.053,119.9063
id,rangirangi,Rangirangi,38,,-3.3648,120.2437
id,rangkah kidul,Rangkah Kidul,08,,-7.4615,112.7343
id,rangkah-lor,Rangkah-lor,08,,-7.450833,112.735
id,rangkah,Rangkah,07,,-6.6818,111.4633
id,rangkah,Rangkah,08,,-7.0652,112.4178
id,rangkaian,Rangkaian,38,,-3.1251,119.8938
id,rangkansari,Rangkansari,02,,-8.7176,115.1979
id,rangkape,Rangkape,21,,-1.65,121.816667
id,rangkap,Rangkap,17,,-8.5329,116.3203
id,rangka,Rangka,22,,-4.8533,122.5521
id,rangkas 2,Rangkas 2,30,,-6.264444,106.383056
id,rangkasan,Rangkasan,07,,-7.3963,108.6876
id,rangkas betung,Rangkas Betung,33,,-6.3591,106.2494
id,rangkasbijung-girang,Rangkasbijung-girang,33,,-6.3726,106.2518
id,rangkasbitoeng,Rangkasbitoeng,33,,-6.3591,106.2494
id,rangkasbitung girang,Rangkasbitung Girang,33,,-6.3726,106.2518
id,rangkasbitung,Rangkasbitung,33,126904,-6.3591,106.2494
id,rangkasbiyung-girang,Rangkasbiyung-girang,33,,-6.3726,106.2518
id,rangkas dua,Rangkas Dua,30,,-6.264444,106.383056
id,rangkasibitoeng,Rangkasibitoeng,33,,-6.3591,106.2494
id,rangkas kaler,Rangkas Kaler,30,,-6.254167,106.383889
id,rangkaskole,Rangkaskole,30,,-6.240833,106.375833
id,rangkasmaraya,Rangkasmaraya,33,,-6.5342,106.3124
id,rangkasmonyet,Rangkasmonyet,30,,-6.216389,106.296944
id,rangkaspanjang,Rangkaspanjang,30,,-6.180556,106.283611
id,rangkas,Rangkas,30,,-6.121667,106.293611
id,rangkas,Rangkas,33,,-6.583333,105.683333
id,rangkaswaru,Rangkaswaru,30,,-6.224167,106.283611
id,rang kaya,Rang Kaya,01,,5.0512,97.275
id,rangke,Rangke,18,,-8.5123,120.7667
id,rangkeuem,Rangkeuem,01,,5.4159,95.8797
id,rangkianglulus,Rangkianglulus,24,,-.948206,100.888788
id,rangkiang,Rangkiang,37,,.1948,101.825
id,rangkiloh,Rangkiloh,01,,4.2406,96.0683
id,rangkong,Rangkong,01,,4.7388,95.5024
id,rangkong,Rangkong,30,,-6.14,106.379167
id,rangkop,Rangkop,07,,-7.546667,109.571667
id,rangko,Rangko,18,,-8.4557,119.952
id,rangkudan,Rangkudan,07,,-6.9304,110.1216
id,rangler,Rangler,28,,-5.966667,132.85
id,rangmanuk,Rangmanuk,08,,-7.1741,113.3264
id,rangnagka,Rangnagka,08,,-7.0874,113.1225
id,rangoan,Rangoan,41,,-3.1255,119.2015
id,rangoi,Rangoi,40,,.875,103.426111
id,rangon kidul,Rangon Kidul,30,,-7.212186,107.928703
id,rangon kulon,Rangon Kulon,30,,-7.2092,107.9252
id,rangon,Rangon,30,,-7.2878,107.7915
id,rangon wetan,Rangon Wetan,30,,-7.2096,107.9271
id,rango,Rango,18,,-9.7237,119.3484
id,rang,Rang,18,,-8.5973,120.2355
id,rangrangjami,Rangrangjami,30,,-7.2987,108.2014
id,rangri,Rangri,38,,-2.8505,119.7693
id,rangsak,Rangsak,07,,-7.454444,109.106944
id,rangsang,Rangsang,37,,1.133333,102.8
id,rangsot,Rangsot,17,,-8.4021,116.1246
id,ranibo,Ranibo,39,,-2.733333,132.1
id,ranijah,Ranijah,30,,-7.1969,108.5041
id,rani,Rani,07,,-7.0928,109.3295
id,rani,Rani,18,,-8.4947,120.7378
id,ranirani,Ranirani,41,,-2.5069,119.096
id,ranisiga,Ranisiga,18,,-8.7607,120.9975
id,ranisoba,Ranisoba,18,,-8.8231,121.0194
id,ranjang,Ranjang,33,,-6.2699,106.2749
id,ranja,Ranja,38,,-5.41,120.4024
id,ranjengmasjid,Ranjengmasjid,33,,-6.275,106.2701
id,ranjeng,Ranjeng,07,,-7.3056,108.5871
id,ranjeng,Ranjeng,30,,-6.366111,107.707778
id,ranjeng,Ranjeng,33,,-6.124,106.2281
id,ranjeng selatan,Ranjeng Selatan,30,,-6.431111,108.129444
id,ranjeng tengah,Ranjeng Tengah,30,,-6.426944,108.134722
id,ranjeng utara,Ranjeng Utara,30,,-6.422222,108.136667
id,ranji kulon,Ranji Kulon,30,,-6.762778,108.2375
id,ranjingan,Ranjingan,07,,-7.528333,109.055833
id,ranji,Ranji,30,,-6.686389,106.846111
id,ranji,Ranji,33,,-6.1798,106.0965
id,ranji wetan,Ranji Wetan,30,,-6.765278,108.237778
id,ranjiwetan,Ranjiwetan,30,,-6.931667,106.976111
id,ranjokjongbira,Ranjokjongbira,17,,-8.5298,116.142
id,ranjokmurbria,Ranjokmurbria,17,,-8.532,116.1476
id,ranjok,Ranjok,17,,-8.5388,116.1452
id,ranjon,Ranjon,17,,-8.6602,116.4225
id,ranjung,Ranjung,08,,-7.1879,112.1472
id,rannaloe,Rannaloe,38,,-5.3753,119.68
id,ranna,Ranna,38,,-3.0853,119.7208
id,rannaya,Rannaya,38,,-5.5757,119.7893
id,ranoako,Ranoako,31,,1.0321,124.6109
id,ranoang,Ranoang,38,,-3.0459,119.6295
id,ranoeang,Ranoeang,38,,-3.0459,119.6295
id,ranoejasa,Ranoejasa,08,,-7.9478,113.2606
id,ranoejoso,Ranoejoso,08,,-7.9478,113.2606
id,ranoiapo,Ranoiapo,31,,1.1844,124.5659
id,ranokepi,Ranokepi,18,,-8.7016,121.7426
id,ranoketangatas,Ranoketangatas,31,,1.0552,124.6549
id,ranoketangkoea,Ranoketangkoea,31,,1.1213,124.6101
id,ranoketang,Ranoketang,31,,1.0552,124.6549
id,rano ketang toewa,Rànò Kètang toewa,31,,1.1213,124.6101
id,ranoketangtua,Ranoketangtua,31,,1.1213,124.6101
id,rano ketang tuwa,Rano Ketang Tuwa,31,,1.1213,124.6101
id,ranokolo,Ranokolo,18,,-8.545072,121.701978
id,ranokomea,Ranokomea,22,,-4.6783,121.5041
id,ranolambot,Ranolambot,31,,1.1994,124.7471
id,ranoleke,Ranoleke,18,,-8.572337,121.713017
id,ranolindu,Ranolindu,21,,-1.4685,120.6341
id,ranomea,Ranomea,31,,1.195,124.5865
id,ranomeeto,Ranomeeto,22,,-4.0419,122.4621
id,ranomenda,Ranomenda,22,,-3.8736,122.0892
id,ranomentaa,Ranomentaa,22,,-4.5601,121.5088
id,ranomerut,Ranomerut,31,,1.2487,124.9309
id,ranomohai,Ranomohai,22,,-3.9645,122.4308
id,ranomohay,Ranomohay,22,,-3.9645,122.4308
id,ranomoluwa,Ranomoluwa,22,,-4.188,122.4933
id,ranomuluwa,Ranomuluwa,22,,-4.188,122.4933
id,ranomuut,Ranomuut,31,,1.4738,124.874
id,ranondudu,Ranondudu,22,,-3.6089,122.1807
id,ranonggasaeda,Ranonggasaeda,22,,-3.9764,122.0755
id,ranongkoya,Ranongkoya,22,,-4.7115,121.7055
id,ranononcu,Ranononcu,21,,-1.4218,120.7609
id,ranon,Ranon,30,,-7.7725,113.7933
id,ranontai,Ranontai,21,,-.6782,119.8642
id,ranooha,Ranooha,22,,-4.0044,122.5383
id,ranoosi,Ranoosi,22,,-3.8761,122.1143
id,ranopemata,Ranopemata,22,,-4.1324,122.101
id,rano,Rano,18,,-8.6346,122.0878
id,rano,Rano,21,,-.0433,119.7132
id,rano,Rano,22,,-5.6903,122.6404
id,rano,Rano,38,,-2.9558,119.6835
id,rano,Rano,41,,-3.0459,119.1692
id,ranosi,Ranosi,22,,-3.8761,122.1143
id,ranotanah,Ranotanah,31,,1.4614,124.8353
id,ranotana,Ranotana,31,,1.4614,124.8353
id,ranotana weru,Ranotana Weru,31,,1.4515,124.8443
id,ranotongkor,Ranotongkor,31,,1.3406,124.7259
id,ranousari,Ranousari,07,,-7.516667,110.016667
id,ranowangko 2,Ranowangko 2,31,,1.2173,124.986
id,ranowangko dua,Ranowangko Dua,31,,1.2173,124.986
id,ranowangko,Ranowangko,31,,1.3078,124.9165
id,rano wangko,Ranò wangko,31,,1.394,124.6808
id,ranowang,Ranowang,31,,1.1827,124.7808
id,ransiki,Ransiki,39,,-1.5,134.166667
id,rantabon,Rantabon,01,,3.1456,97.3885
id,rantahan,Rantahan,31,,1.0549,124.8012
id,rantajan,Rantajan,30,,-7.118333,107.54
id,rantak,Rantak,18,,-8.5517,120.2098
id,rantam,Rantam,07,,-6.9616,108.9902
id,rantang,Rantang,18,,-8.5485,120.7419
id,rantan pandang,Rantan Pandang,14,,2.15,117.416667
id,rantan pandjang,Rantan Pandjang,14,,2.15,117.416667
id,rantapanjang,Rantapanjang,30,,-6.444444,107.204444
id,rantau 1,Rantau 1,01,,4.3517,98.111
id,rantau 1,Rantau 1,26,,2.9346,99.2042
id,rantau 2,Rantau 2,26,,2.9404,99.2118
id,rantaualai,Rantaualai,05,,-2.083333,102.2
id,rantauapoe,Rantauapoe,05,,-1.166667,103.533333
id,rantauapu,Rantauapu,05,,-1.166667,103.533333
id,rantauasem,Rantauasem,13,,-1.45,113
id,rantau atas,Rantau Atas,14,,-2.15,115.9
id,rantaubais,Rantaubais,37,,1.516667,101.083333
id,rantaubaju,Rantaubaju,26,,3.2136,99.3316
id,rantaubalai,Rantaubalai,12,,-3.416667,115.15
id,rantau bangun,Rantau Bangun,01,,2.509,99.6452
id,rantaubarangin,Rantaubarangin,37,,.3061,100.9197
id,rantaubaroe,Rantaubaroe,37,,.288,101.802
id,rantaubaru,Rantaubaru,37,,.288,101.802
id,rantau bayu,Rantau Bayu,26,,3.2136,99.3316
id,rantauberangin,Rantauberangin,37,,.3061,100.9197
id,rantaubetoeng,Rantaubetoeng,12,,-3.45,115.6
id,rantau betul,Rantau Betul,01,,2.583,99.6743
id,rantaubetung,Rantaubetung,12,,-3.45,115.6
id,rantaubingin,Rantaubingin,32,,-3.283333,103.05
id,rantaubintang 1,Rantaubintang 1,01,,4.2998,97.9016
id,rantaubintang 2,Rantaubintang 2,01,,4.289,97.8796
id,rantaubintang dua,Rantaubintang Dua,01,,4.289,97.8796
id,rantau bintang,Rantau Bintang,01,,4.2998,97.9016
id,rantau binuang,Rantau Binuang,01,,3.0647,97.3201
id,rantaubinuang,Rantaubinuang,37,,1.25,100.683333
id,rantauboeda,Rantauboeda,12,,-2.533333,116.083333
id,rantauboedjoer 2,Rantauboedjoer 2,12,,-3.083333,115.2
id,rantau boeta,Rantau Boeta,14,,-1.75,115.933333
id,rantaubuas,Rantaubuas,01,,4.3907,98.2119
id,rantau buda,Rantau Buda,12,,-2.533333,116.083333
id,rantaubudjur,Rantaubudjur,12,,-3.083333,115.2
id,rantaubujur,Rantaubujur,12,,-3.083333,115.2
id,rantau buta,Rantau Buta,14,,-1.75,115.933333
id,rantaudjaja-hilir,Rantaudjaja-hilir,15,,-4.85,105.616667
id,rantaudlor,Rantaudlor,26,,3.5085,97.8227
id,rantaudoerian,Rantaudoerian,15,,-3.716667,104.933333
id,rantau dua,Rantau Dua,26,,2.9404,99.2118
id,rantaudukuh,Rantaudukuh,05,,-1.616667,101.983333
id,rantaudurian,Rantaudurian,15,,-3.716667,104.933333
id,rantaugadang,Rantaugadang,05,,-2.266667,102.466667
id,rantau gedang,Rantau Gedang,26,,2.328,97.7791
id,rantauikil,Rantauikil,24,,-1.333333,101.75
id,rantaujaya-hilir,Rantaujaya-hilir,15,,-4.85,105.616667
id,rantaujaya,Rantaujaya,21,,-.891158,122.233116
id,rantaukambang,Rantaukambang,37,,.3552,101.549
id,rantaukampar,Rantaukampar,37,,1.4,100.983333
id,rantaukasai,rantaukasai,24,,-1.266667,100.383333
id,rantaukasih,Rantaukasih,37,,.1588,101.409
id,rantaukelajang,Rantaukelajang,05,,-1.733333,102.133333
id,rantaukelapas,Rantaukelapas,37,,.2859,101.6197
id,rantaukermas,Rantaukermas,03,,-2.566667,101.766667
id,rantaukiambang,Rantaukiambang,37,,.3552,101.549
id,rantaukijang,Rantaukijang,15,,-5.516429,104.932693
id,rantau koedjang,Rantau Koedjang,13,,-2.45,114.916667
id,rantau kudjang,Rantau Kudjang,13,,-2.45,114.916667
id,rantau kujang,Rantau Kujang,13,,-2.45,114.916667
id,rantaulaban,Rantaulaban,26,,3.3558,99.1662
id,rantaulajoeng,Rantaulajoeng,12,,-3.5,115.083333
id,rantaulajung,Rantaulajung,12,,-3.5,115.083333
id,rantau lalang,Rantau Lalang,11,,.683333,112.566667
id,rantaulayaudik,Rantaulayaudik,15,,-5.065237,105.557505
id,rantaulayung,Rantaulayung,12,,-3.5,115.083333
id,rantaulimaukapas,Rantaulimaukapas,05,,-2.3,102.316667
id,rantaumanjang,Rantaumanjang,01,,4.1508,97.9304
id,rantaumanyana,Rantaumanyana,01,,4.1508,97.9304
id,rantaumanyang,Rantaumanyang,01,,4.1508,97.9304
id,rantaupajang,Rantaupajang,14,,-1.666667,115.75
id,rantau pakam,Rantau Pakam,01,,4.394,98.203
id,rantaupandan,Rantaupandan,05,,-2.216667,101.566667
id,rantau-pandjang,Rantau-pandjang,01,,4.1008,97.0608
id,rantaupandjang,Rantaupandjang,05,,-1.85,102.316667
id,rantaupandjang,Rantaupandjang,11,,-.566667,109.333333
id,rantaupandjang,Rantaupandjang,13,,-1.383333,112.066667
id,rantaupandjang,Rantaupandjang,14,,2.15,117.416667
id,rantaupandjang,Rantaupandjang,24,,-1.266667,101.816667
id,rantau-pandjang,Rantau-pandjang,26,,3.3548,99.3295
id,rantaupandjang,Rantaupandjang,26,,3.6876,98.8438
id,rantau-pandjang,Rantau-pandjang,26,,3.9186,98.4159
id,rantaupandjang,Rantaupandjang,26,,4.0452,98.1743
id,rantaupandjang,Rantaupandjang,40,,.233333,103.55
id,rantaupanggung,Rantaupanggung,32,,-4.033333,103.683333
id,rantau panjang 1,Rantau Panjang 1,01,,5.0421,95.9437
id,rantau panjang 1,Rantau Panjang 1,26,,2.4799,97.9979
id,rantau panjang 2,Rantau Panjang 2,01,,5.0329,95.9579
id,rantau panjang 2,Rantau Panjang 2,26,,2.4635,97.9966
id,rantaupanjang dua,Rantaupanjang Dua,01,,5.0329,95.9579
id,rantaupanjang dua,Rantaupanjang Dua,26,,2.4635,97.9966
id,rantaupanjanghilir,Rantaupanjanghilir,26,,3.6876,98.8438
id,rantau panjang hulu,Rantau Panjang Hulu,26,,3.6836,98.8424
id,rantau panjang,Rantau Panjang,01,,4.1008,97.0608
id,rantau-panjang,Rantau-panjang,01,,4.3188,98.0823
id,rantaupanjang,Rantaupanjang,01,,4.6175,97.9351
id,rantau panjang,Rantau Panjang,01,,4.805,97.7998
id,rantaupanjang,Rantaupanjang,05,,-1.85,102.316667
id,rantaupanjang,Rantaupanjang,11,,-1.133333,109.95
id,rantaupanjang,Rantaupanjang,13,,-1.383333,112.066667
id,rantaupanjang,Rantaupanjang,14,,2.15,117.416667
id,rantaupanjang,Rantaupanjang,24,,-1.266667,101.816667
id,rantau-panjang,Rantau-panjang,26,,3.3548,99.3295
id,rantau panjang,Rantau Panjang,26,,3.6876,98.8438
id,rantaupanjang,Rantaupanjang,26,,4.0452,98.1743
id,rantaupanjang,Rantaupanjang,32,,-2.833333,103.816667
id,rantaupanjang,Rantaupanjang,40,,.233333,103.55
id,rantaupanjang satu,Rantaupanjang Satu,01,,5.0421,95.9437
id,rantaupanjang satu,Rantaupanjang Satu,26,,2.4799,97.9979
id,rantau panyang,Rantau Panyang,01,,5.1967,97.4975
id,rantau pauh,Rantau Pauh,01,,4.3273,98.0892
id,rantaupauh,Rantaupauh,37,,.2622,101.6946
id,rantaupayang,Rantaupayang,14,,-1.666667,115.75
id,rantau penjang,Rantau Penjang,01,,4.1673,96.1548
id,rantaupoeloet,Rantaupoeloet,13,,-2.133333,112.333333
id,rantauprapat,Rantauprapat,26,103011,2.1,99.833333
id,rantaupulut,Rantaupulut,13,,-1.933333,112.2
id,rantau,Rantau,01,,4.3258,98.1064
id,rantau,Rantau,12,,-2.933333,115.15
id,rantaurasan,Rantaurasan,05,,-1.2,104.166667
id,rantaurasau,Rantaurasau,05,,-1.2,104.166667
id,rantau satu,Rantau Satu,01,,4.3517,98.111
id,rantau satu,Rantau Satu,26,,2.9346,99.2042
id,rantausawang,Rantausawang,13,,-1.566667,112.416667
id,rantauseulamat,Rantauseulamat,01,,4.6747,97.9008
id,rantausialang,Rantausialang,03,,-4.45,103.15
id,rantausialang,Rantausialang,32,,-3,103.75
id,rantautaeh,Rantautaeh,37,,.2037,101.5581
id,rantautaras,Rantautaras,37,,.2037,101.5581
id,rantautidjang,Rantautidjang,15,,-4.066667,104.733333
id,rantautijang,Rantautijang,15,,-4.066667,104.733333
id,rantaya hilir,Rantaya Hilir,30,,-7.118333,107.54
id,rantayan,Rantayan,30,,-7.118333,107.54
id,rantealla,Rantealla,38,,-2.934,119.9025
id,ranteanginangin,Ranteanginangin,38,,-3.1291,119.8116
id,ranteangin,Ranteangin,22,,-3.675,121.0227
id,rantean salah,Rantean Salah,41,,-2.9262,119.238
id,rantea,Rantea,38,,-3.0387,119.9777
id,ranteayun,Ranteayun,38,,-3.1079,119.8068
id,rante babang,Rante Babang,38,,-3.0245,120.1567
id,rantebalakalua,Rantebalakalua,41,,-2.9688,119.3197
id,rante balla,Rante Balla,38,,-3.3352,120.1336
id,rantebanga,Rantebanga,38,,-3.1149,120.0389
id,rantebatan,Rantebatan,38,,-3.1973,119.867
id,rantebeang,Rantebeang,38,,-2.8378,119.9957
id,rantebello,Rantebello,38,,-3.3352,120.1336
id,rante berang,Rante Berang,41,,-2.823,119.2007
id,rantebesi,Rantebesi,26,,2.9736,98.1588
id,rantebetul,Rantebetul,26,,3.5197,98.3005
id,ranteboea,Ranteboea,38,,-3.1201,119.9833
id,rantebone,Rantebone,38,,-2.6914,120.206
id,rantebua,Rantebua,38,,-3.1201,119.9833
id,rantebuda,Rantebuda,41,,-2.9263,119.3979
id,rantebulaan,Rantebulaan,38,,-3.0542,119.8265
id,rantebulahan,Rantebulahan,41,,-2.9728,119.1879
id,rantebulanan,Rantebulanan,41,,-2.9728,119.1879
id,rantedamai,Rantedamai,38,,-2.8613,120.186
id,rantedambu,Rantedambu,41,,-2.9653,119.3775
id,rantedanga,Rantedanga,38,,-2.4275,119.7468
id,rantedango,Rantedango,41,,-2.5732,119.1099
id,rantedeata,Rantedeata,38,,-3.2393,119.8699
id,rantedena,Rantedena,38,,-3.0108,119.7851
id,rantedengen,Rantedengen,38,,-2.9274,119.9314
id,rantedoda,Rantedoda,41,,-2.8674,118.8806
id,rantedollok,Rantedollok,38,,-3.1899,119.9197
id,rante dua,Rante Dua,07,,-7.738056,109.665278
id,rantedunia,Rantedunia,41,,-2.8078,118.8787
id,rantegalinggang,Rantegalinggang,38,,-2.6501,120.1618
id,rantekaladi,Rantekaladi,38,,-3.464,120.1488
id,rantekala,Rantekala,21,,-1.0648,119.9005
id,rantekambola,Rantekambola,41,,-3.0433,119.3475
id,rantekamiri,Rantekamiri,41,,-2.9718,119.3715
id,rantekarua,Rantekarua,38,,-2.9241,119.723
id,rantekasa,Rantekasa,38,,-3.0672,120.1789
id,rantekasumong,Rantekasumong,38,,-2.2628,119.9194
id,rante kata,Rante Kata,38,,-3.1457,120.0381
id,rantekatoan,Rantekatoan,41,,-2.9527,119.3663
id,rantekepa,Rantekepa,41,,-2.9233,119.396
id,rante kira,Rante Kira,41,,-2.9413,119.2174
id,rantekira,Rantekira,41,,-2.9942,119.3836
id,rantelabi,Rantelabi,38,,-3.0832,119.9278
id,rantelajang,Rantelajang,38,,-3.4128,120.1382
id,rantelangi,Rantelangi,38,,-2.7735,120.3388
id,rantelasa,Rantelasa,41,,-3.0239,119.2958
id,ranteleda,Ranteleda,21,,-1.1466,120.0685
id,ranteleko,Ranteleko,38,,-3.3593,120.3318
id,rantelelok,Rantelelok,38,,-2.9167,119.9408
id,rantelemo,Rantelemo,38,,-3.1281,119.9156
id,rante lemo,Rante Lemo,41,,-2.9357,119.2321
id,ranteliang,Ranteliang,41,,-3.0209,119.3707
id,ranteliku,Ranteliku,38,,-2.5633,120.8586
id,rantelimbong,Rantelimbong,22,,-3.5278,120.9145
id,rantelimbong,Rantelimbong,38,,-2.9699,119.9062
id,rantemalino,Rantemalino,38,,-2.6021,120.2555
id,rantemario,Rantemario,38,,-2.5061,120.7906
id,rantenanggala,Rantenanggala,38,,-3.1275,119.9899
id,rantepadang,Rantepadang,38,,-3.3727,119.8857
id,rantepaku,Rantepaku,38,,-2.9625,119.9177
id,rantepalado,Rantepalado,41,,-2.9539,119.198
id,rantepang,Rantepang,38,,-2.9252,119.9413
id,rantepantan,Rantepantan,38,,-3.0991,119.8995
id,rantepao,Rantepao,38,40439,-2.9701,119.8978
id,rantepasang,Rantepasang,38,,-2.703,120.2015
id,rantepoeang,Rantepoeang,41,,-3.0209,119.3707
id,rantepongko,Rantepongko,41,,-2.9143,119.3798
id,rantepuang,Rantepuang,41,,-3.0209,119.3707
id,rante,Rante,07,,-7.728333,109.656667
id,rante,Rante,17,,-8.5451,116.3312
id,rante,Rante,21,,-1.701,119.9031
id,rante,Rante,38,,-2.8415,119.9232
id,rante,Rante,41,,-2.6349,118.8839
id,ranterante,Ranterante,41,,-3.0105,119.3949
id,rantesangpapa,Rantesangpapa,38,,-2.8034,119.8392
id,rante satu,Rante Satu,07,,-7.732778,109.666944
id,rantesepang,Rantesepang,41,,-2.988,119.3362
id,rantesiwa,Rantesiwa,38,,-3.6181,120.1686
id,rantetambola,Rantetambola,41,,-3.0409,119.3066
id,rantetayo,Rantetayo,38,,-3.0446,119.8281
id,rantete,Rantete,18,,-9.4,124.781667
id,rantetiku,Rantetiku,38,,-2.5633,120.8586
id,rantetodoa,Rantetodoa,38,,-3.1898,119.856
id,rantetonggo,Rantetonggo,38,,-3.3572,119.7455
id,rante wulu,Rante Wulu,21,,-1.5694,119.8018
id,rantik,Rantik,17,,-8.7503,116.3184
id,ranti,Ranti,01,,2.4344,96.2626
id,rantja 1,Rantja 1,30,,-6.984167,107.693611
id,rantjabaeud,Rantjabaeud,30,,-6.823333,107.357778
id,rantjabah,Rantjabah,30,,-7.1524,107.3736
id,rantjabakoeng,Rantjabakoeng,30,,-7.6235,108.1373
id,rantjabali 1,Rantjabali 1,30,,-6.843889,107.48
id,rantjabali,Rantjabali,30,,-7.1524,107.3736
id,rantjabango 2,Rantjabango 2,30,,-7.1987,107.8895
id,rantjabango,Rantjabango,30,,-6.096389,106.498333
id,rantjabatuk 1,Rantjabatuk 1,30,,-6.972778,107.75
id,rantjabatuk 2,Rantjabatuk 2,30,,-6.977778,107.751667
id,rantjabatuk 3,Rantjabatuk 3,30,,-6.990278,107.746944
id,rantjabebek,Rantjabebek,30,,-7.2993,107.1819
id,rantjabeloet,Rantjabeloet,30,,-7.4017,108.1566
id,rantjabelut,Rantjabelut,30,,-6.868333,107.531667
id,rantjabendem,Rantjabendem,30,,-7.2978,108.1585
id,rantjabeong,Rantjabeong,30,,-6.912778,107.413611
id,rantjabeureum 1,Rantjabeureum 1,30,,-7.4228,108.1432
id,rantjabeureum,Rantjabeureum,07,,-7.2277,108.5944
id,rantjabiuk,Rantjabiuk,30,,-6.964167,107.704167
id,rantjabodas,Rantjabodas,30,,-7.3455,108.3946
id,rantjaboengoer,Rantjaboengoer,30,,-7.114,107.9716
id,rantjabogo,Rantjabogo,30,,-7.1354,108.2121
id,rantjabolang-girang,Rantjabolang-girang,30,,-6.946944,107.656389
id,rantjabolang-hilir,Rantjabolang-hilir,30,,-6.949444,107.664444
id,rantjabolang,Rantjabolang,30,,-6.293889,106.3975
id,rantjabuaja,Rantjabuaja,30,,-6.316389,106.506389
id,rantjabugang,Rantjabugang,30,,-6.515556,108.248889
id,rantjabuntung,Rantjabuntung,30,,-6.4553,106.4582
